EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-3830,Fog,Moderate,2017-08-27 09:35:00,2017-08-27 10:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3831,Fog,Moderate,2017-08-27 11:15:00,2017-08-27 11:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3832,Fog,Moderate,2017-08-27 16:55:00,2017-08-27 20:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3833,Fog,Moderate,2017-08-27 21:15:00,2017-08-28 01:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3834,Fog,Moderate,2017-08-28 01:55:00,2017-08-28 02:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3835,Fog,Moderate,2017-08-28 03:35:00,2017-08-28 03:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3836,Fog,Moderate,2017-08-28 04:35:00,2017-08-28 05:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3837,Fog,Moderate,2017-08-28 13:55:00,2017-08-28 14:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3838,Rain,Light,2017-08-28 15:15:00,2017-08-28 15:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3839,Fog,Moderate,2017-08-28 15:35:00,2017-08-28 18:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3840,Fog,Moderate,2017-08-28 19:35:00,2017-08-28 20:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3841,Fog,Moderate,2017-08-28 20:55:00,2017-08-29 02:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3842,Fog,Moderate,2017-08-29 02:55:00,2017-08-29 03:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3843,Fog,Severe,2017-08-29 05:35:00,2017-08-29 06:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3844,Rain,Light,2017-09-02 10:55:00,2017-09-02 11:15:00,0.01,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3845,Fog,Moderate,2017-09-03 20:15:00,2017-09-03 21:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3846,Fog,Moderate,2017-09-03 22:55:00,2017-09-03 23:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3847,Fog,Moderate,2017-09-04 00:55:00,2017-09-04 02:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3848,Fog,Moderate,2017-09-04 03:35:00,2017-09-04 03:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3849,Fog,Moderate,2017-09-04 05:15:00,2017-09-04 05:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3850,Fog,Moderate,2017-09-04 07:15:00,2017-09-04 07:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3851,Fog,Moderate,2017-09-04 09:15:00,2017-09-04 09:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3852,Fog,Moderate,2017-09-04 10:15:00,2017-09-04 10:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3853,Fog,Moderate,2017-09-04 21:55:00,2017-09-04 23:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3854,Fog,Moderate,2017-09-04 23:55:00,2017-09-05 01:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3855,Fog,Moderate,2017-09-05 01:55:00,2017-09-05 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3856,Fog,Moderate,2017-09-05 03:15:00,2017-09-05 03:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3857,Fog,Moderate,2017-09-05 07:15:00,2017-09-05 07:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3858,Rain,Light,2017-09-05 16:55:00,2017-09-05 17:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3859,Fog,Moderate,2017-09-07 20:15:00,2017-09-07 20:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3860,Fog,Moderate,2017-09-07 20:55:00,2017-09-08 01:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3861,Fog,Moderate,2017-09-08 01:35:00,2017-09-08 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3862,Fog,Moderate,2017-09-08 22:55:00,2017-09-08 23:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3863,Fog,Moderate,2017-09-08 23:55:00,2017-09-09 00:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3864,Fog,Moderate,2017-09-09 00:55:00,2017-09-09 01:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3865,Fog,Moderate,2017-09-09 01:35:00,2017-09-09 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3866,Fog,Moderate,2017-09-09 19:55:00,2017-09-09 20:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3867,Fog,Moderate,2017-09-10 19:35:00,2017-09-10 19:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3868,Fog,Moderate,2017-09-12 16:55:00,2017-09-12 17:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3869,Fog,Moderate,2017-09-12 21:35:00,2017-09-12 22:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3870,Fog,Moderate,2017-09-12 22:55:00,2017-09-12 23:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3871,Fog,Moderate,2017-09-12 23:35:00,2017-09-12 23:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3872,Fog,Moderate,2017-09-13 00:15:00,2017-09-13 00:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3873,Fog,Moderate,2017-09-13 00:55:00,2017-09-13 01:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3874,Fog,Moderate,2017-09-13 01:35:00,2017-09-13 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3875,Fog,Moderate,2017-09-13 05:15:00,2017-09-13 05:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3876,Fog,Moderate,2017-09-13 16:55:00,2017-09-13 17:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3877,Fog,Moderate,2017-09-13 17:55:00,2017-09-13 19:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3878,Fog,Moderate,2017-09-13 21:55:00,2017-09-13 22:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3879,Fog,Moderate,2017-09-13 23:15:00,2017-09-13 23:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3880,Fog,Moderate,2017-09-14 00:15:00,2017-09-14 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3881,Fog,Moderate,2017-09-14 21:35:00,2017-09-14 22:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3882,Fog,Moderate,2017-09-14 22:35:00,2017-09-15 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3883,Fog,Moderate,2017-09-15 02:35:00,2017-09-15 02:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3884,Fog,Moderate,2017-09-15 03:15:00,2017-09-15 03:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3885,Fog,Moderate,2017-09-15 04:35:00,2017-09-15 04:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3886,Fog,Moderate,2017-09-15 13:55:00,2017-09-15 14:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3887,Rain,Light,2017-09-15 17:55:00,2017-09-15 18:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3888,Rain,Light,2017-09-15 19:15:00,2017-09-15 19:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3889,Rain,Light,2017-09-15 19:55:00,2017-09-15 20:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3890,Fog,Moderate,2017-09-15 22:35:00,2017-09-15 22:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3891,Fog,Moderate,2017-09-15 23:35:00,2017-09-16 00:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3892,Fog,Moderate,2017-09-16 00:55:00,2017-09-16 01:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3893,Fog,Moderate,2017-09-16 13:15:00,2017-09-16 13:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3894,Fog,Moderate,2017-09-16 14:15:00,2017-09-16 14:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3895,Rain,Light,2017-09-16 16:55:00,2017-09-16 18:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3896,Rain,Light,2017-09-16 19:55:00,2017-09-16 20:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3897,Rain,Moderate,2017-09-17 02:55:00,2017-09-17 03:15:00,0.11,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3898,Rain,Light,2017-09-17 03:15:00,2017-09-17 03:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3899,Rain,Light,2017-09-17 04:15:00,2017-09-17 05:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3900,Rain,Light,2017-09-17 16:15:00,2017-09-17 16:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3901,Rain,Light,2017-09-17 16:55:00,2017-09-17 17:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3902,Rain,Light,2017-09-17 20:55:00,2017-09-17 21:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3903,Rain,Light,2017-09-18 02:15:00,2017-09-18 03:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3904,Rain,Light,2017-09-18 03:55:00,2017-09-18 04:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3905,Rain,Moderate,2017-09-18 04:35:00,2017-09-18 04:55:00,0.26,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3906,Rain,Heavy,2017-09-18 04:55:00,2017-09-18 05:15:00,0.4,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3907,Rain,Moderate,2017-09-18 05:15:00,2017-09-18 05:55:00,0.32,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3908,Rain,Heavy,2017-09-18 05:55:00,2017-09-18 06:15:00,0.34,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3909,Rain,Light,2017-09-18 06:15:00,2017-09-18 06:55:00,0.06,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3910,Rain,Moderate,2017-09-18 06:55:00,2017-09-18 07:15:00,0.15,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3911,Rain,Light,2017-09-18 07:15:00,2017-09-18 07:55:00,0.08,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3912,Rain,Moderate,2017-09-18 07:55:00,2017-09-18 08:15:00,0.1,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3913,Rain,Light,2017-09-18 08:15:00,2017-09-18 08:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3914,Rain,Light,2017-09-18 09:55:00,2017-09-18 10:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3915,Rain,Light,2017-09-18 12:15:00,2017-09-18 12:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3916,Rain,Moderate,2017-09-18 12:55:00,2017-09-18 13:15:00,0.19,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3917,Rain,Light,2017-09-18 13:15:00,2017-09-18 13:55:00,0.03,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3918,Rain,Light,2017-09-18 15:15:00,2017-09-18 15:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3919,Fog,Moderate,2017-09-18 20:35:00,2017-09-18 22:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3920,Fog,Moderate,2017-09-18 23:35:00,2017-09-18 23:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3921,Fog,Moderate,2017-09-19 14:55:00,2017-09-19 15:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3922,Fog,Moderate,2017-09-19 16:15:00,2017-09-19 16:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3923,Fog,Moderate,2017-09-19 18:35:00,2017-09-19 19:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3924,Fog,Moderate,2017-09-19 20:15:00,2017-09-19 21:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3925,Fog,Moderate,2017-09-20 11:15:00,2017-09-20 11:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3926,Fog,Moderate,2017-09-20 12:55:00,2017-09-20 13:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3927,Fog,Moderate,2017-09-20 14:35:00,2017-09-20 14:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3928,Fog,Moderate,2017-09-20 15:55:00,2017-09-20 16:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3929,Fog,Moderate,2017-09-20 17:55:00,2017-09-20 18:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3930,Fog,Moderate,2017-09-20 19:15:00,2017-09-20 22:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3931,Fog,Moderate,2017-09-21 21:15:00,2017-09-21 22:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3932,Fog,Moderate,2017-09-21 23:20:00,2017-09-21 23:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3933,Fog,Moderate,2017-09-22 00:15:00,2017-09-22 00:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3934,Fog,Moderate,2017-09-24 12:35:00,2017-09-24 18:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3935,Rain,Light,2017-09-24 18:15:00,2017-09-24 18:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3936,Fog,Moderate,2017-09-24 18:55:00,2017-09-24 20:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3937,Fog,Moderate,2017-09-24 21:15:00,2017-09-24 23:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3938,Fog,Moderate,2017-09-25 00:15:00,2017-09-25 01:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3939,Fog,Moderate,2017-09-25 02:35:00,2017-09-25 02:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3940,Fog,Moderate,2017-09-25 04:15:00,2017-09-25 04:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3941,Fog,Moderate,2017-09-25 04:55:00,2017-09-25 05:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3942,Fog,Moderate,2017-09-25 06:15:00,2017-09-25 06:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3943,Fog,Moderate,2017-09-25 06:55:00,2017-09-25 07:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3944,Fog,Moderate,2017-09-25 08:55:00,2017-09-25 09:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3945,Rain,Light,2017-09-25 09:15:00,2017-09-25 09:35:00,0.03,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3946,Fog,Moderate,2017-09-25 09:55:00,2017-09-25 10:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3947,Fog,Moderate,2017-09-25 11:55:00,2017-09-25 12:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3948,Fog,Moderate,2017-09-25 12:35:00,2017-09-25 17:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3949,Rain,Light,2017-09-25 17:35:00,2017-09-25 18:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3950,Fog,Moderate,2017-09-25 18:15:00,2017-09-25 21:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3951,Rain,Moderate,2017-09-25 21:55:00,2017-09-25 22:15:00,0.1,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3952,Rain,Light,2017-09-25 22:15:00,2017-09-25 22:55:00,0.01,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3953,Fog,Moderate,2017-09-25 22:55:00,2017-09-26 00:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3954,Fog,Moderate,2017-09-26 00:35:00,2017-09-26 00:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3955,Fog,Moderate,2017-09-26 01:15:00,2017-09-26 01:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3956,Rain,Light,2017-09-26 12:15:00,2017-09-26 12:55:00,0.01,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3957,Rain,Moderate,2017-09-26 12:55:00,2017-09-26 14:15:00,0.42,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3958,Rain,Light,2017-09-26 14:15:00,2017-09-26 14:55:00,0.12,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3959,Rain,Moderate,2017-09-26 14:55:00,2017-09-26 15:15:00,0.14,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3960,Rain,Light,2017-09-26 15:15:00,2017-09-26 15:55:00,0.02,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3961,Fog,Moderate,2017-09-26 17:35:00,2017-09-26 17:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3962,Fog,Moderate,2017-09-26 18:35:00,2017-09-26 22:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3963,Rain,Light,2017-09-26 22:35:00,2017-09-26 22:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3964,Fog,Moderate,2017-09-26 22:55:00,2017-09-27 01:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3965,Fog,Moderate,2017-09-27 01:35:00,2017-09-27 01:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3966,Rain,Light,2017-09-27 01:55:00,2017-09-27 06:35:00,0.07,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3967,Rain,Light,2017-09-27 07:15:00,2017-09-27 14:35:00,0.49,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3968,Rain,Light,2017-09-27 14:55:00,2017-09-27 15:35:00,0.01,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3969,Fog,Moderate,2017-09-27 20:55:00,2017-09-27 21:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3970,Rain,Light,2017-09-29 11:35:00,2017-09-29 11:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3971,Fog,Moderate,2017-09-29 20:55:00,2017-09-29 22:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3972,Rain,Light,2017-09-29 22:15:00,2017-09-29 22:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3973,Fog,Moderate,2017-09-29 22:35:00,2017-09-29 22:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3974,Rain,Light,2017-09-29 22:55:00,2017-09-29 23:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3975,Fog,Moderate,2017-09-29 23:15:00,2017-09-30 00:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3976,Fog,Moderate,2017-09-30 00:55:00,2017-09-30 01:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3977,Fog,Moderate,2017-09-30 14:55:00,2017-10-01 02:00:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3978,Fog,Moderate,2017-10-01 02:35:00,2017-10-01 02:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3979,Fog,Moderate,2017-10-01 11:35:00,2017-10-01 11:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3980,Fog,Moderate,2017-10-01 14:35:00,2017-10-02 01:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3981,Fog,Moderate,2017-10-02 03:15:00,2017-10-02 04:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3982,Fog,Moderate,2017-10-02 04:55:00,2017-10-02 05:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3983,Fog,Moderate,2017-10-02 06:15:00,2017-10-02 06:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3984,Fog,Moderate,2017-10-02 08:15:00,2017-10-02 08:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3985,Fog,Moderate,2017-10-02 10:35:00,2017-10-02 10:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3986,Fog,Moderate,2017-10-02 11:35:00,2017-10-02 12:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3987,Fog,Moderate,2017-10-02 13:15:00,2017-10-02 13:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3988,Fog,Moderate,2017-10-02 14:15:00,2017-10-03 01:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3989,Fog,Moderate,2017-10-03 03:35:00,2017-10-03 04:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3990,Fog,Moderate,2017-10-03 06:15:00,2017-10-03 06:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3991,Fog,Moderate,2017-10-03 07:35:00,2017-10-03 07:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3992,Fog,Moderate,2017-10-03 08:35:00,2017-10-03 08:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3993,Fog,Moderate,2017-10-03 13:15:00,2017-10-03 13:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3994,Fog,Moderate,2017-10-03 14:55:00,2017-10-03 15:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3995,Fog,Moderate,2017-10-03 15:55:00,2017-10-03 18:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3996,Rain,Light,2017-10-03 18:15:00,2017-10-03 18:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3997,Fog,Moderate,2017-10-03 18:35:00,2017-10-04 01:40:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3998,Fog,Moderate,2017-10-04 01:55:00,2017-10-04 02:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-3999,Fog,Moderate,2017-10-04 02:35:00,2017-10-04 03:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-4000,Fog,Moderate,2017-10-04 03:35:00,2017-10-04 04:35:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-4001,Fog,Moderate,2017-10-04 04:55:00,2017-10-04 05:15:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-4002,Fog,Moderate,2017-10-04 08:35:00,2017-10-04 08:55:00,0.0,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-4003,Rain,Light,2017-10-04 11:55:00,2017-10-04 12:35:00,0.03,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
W-4004,Rain,Moderate,2017-10-04 12:35:00,2017-10-04 13:15:00,0.46,US/Central,KAXS,34.6986,-99.3381,Altus,Jackson,OK,73521
